email,title,description,url,scrape_time
Frontier.Kijiji.Killam@aptleasing.info,2 Bedroom Penthouse Suite -NEVER LIVED IN,  RENTAL LIVING CLOSE TO IT ALL!   Enjoy this beautiful 2 level penthouse suite with large bright floor to ceiling windows. If that wasn't enough cook in your bandnew never used kitchen with nothing but the highest quality finishes from quartz countertops to custom grey cabinets.   BONUS FREE INDOOR SPACE INCLUDED!  Hurry only 2 available in this amenity rich building!  Please call us at (833) 887-7732 or email at Frontier.Kijiji.Killam@aptleasing.info     TOUR RESTRICTIONS MAY APPLY   ,https://www.kijiji.ca/v-apartments-condos/ottawa/2-bedroom-penthouse-suite-never-lived-in/1505750374,7/17/2020 0:09
Frontier.Kijiji.Killam@aptleasing.info,Large 2 bedroom -NEW BUILDING," Beautiful 2 bedroom 2 full bathroom suite and 2 bedroom 1.5 bath, with large balcony, modern open concept layout. The unit has it all!! Fridge, stove, microwave, full size dishwasher, washer and dryer. Enjoy high end finished in your kitchen and bathroom, quartz countertops, custom cabinetry, LVT flooring and much more.  To learn more about the Frontier building in Gloucester visit our website www.livingatfrontier.com  Please call us at (833) 887-7732 or email at Frontier.Kijiji.Killam@aptleasing.info   TOUR RESTRICTIONS MAY APPLY  ",https://www.kijiji.ca/v-apartments-condos/ottawa/large-2-bedroom-new-building/1505781905,7/17/2020 0:09
Frontier.Kijiji.Killam@aptleasing.info,2 Bedroom 1 Bath w/ in-suite laundry,"  RENTAL LIVING CLOSE TO IT ALL! In Gloucester conveniently located next to Silver City shopping complex and the new LRT station.   Only 2 left!!! 2 bedroom 1 bath unit available for July 1st and August 1st! - Please call us at (833) 887-7732 or email at Frontier.Kijiji.Killam@aptleasing.info    Our beautiful open concept 2 bedroom 1 bath offers high-end finishings from quarts counters to custom kitchen cabinets, in-suite laundry and more. Reserve your unit today in our amenity rich building.    ",https://www.kijiji.ca/v-apartments-condos/ottawa/2-bedroom-1-bath-w-in-suite-laundry/1511217592,7/17/2020 0:09
atWilliamsCourtDG.Kijiji.Killam@aptleasing.info,1 BEDROOM AND A DEN FOR AUGUST 1!,"  Move in to this spacious 1 bedroom and a den with a beautiful balcony for August 1, 2020!  - Included 4 stainless steel appliances  - In-suite washer/dryer in every unit    - Engineered hardwood floors    - Upgraded granite kitchen/bathroom countertops    - Included water and heating   - Heated and secure underground parking additional    - Complimentary storage locker    - Complimentary bicycle storage  Follow link below to check out a virtual tour of this unit! https://williamscourt.com/?gclid=Cj0KCQiAwP3yBRCkARIsAABGiPoKM-c0qhIVjqCPzULJ9fikweG04h5PxWM-SjiE1BzPRpaQKbyHQf8aAqX9EALw_wcB   Also, enjoy EXCLUSIVE access to our 18,000 square foot Clubhouse! Includes a 48x24' salt water pool, fitness center with top-of-the-line equipment, spa inspired locker rooms, lounge, games room, and more!    Local delicious coffee shop attached to the complex, beautiful pond park to walk your pets, rooftop terraces, and a stunning exclusive courtyard available to only residents with large gazebo, barbeques, childrens play area, pathways and full-time maintained gardens.  Email us atWilliamsCourtDG.Kijiji.Killam@aptleasing.info   BOOK A TOUR TODAY!   ",https://www.kijiji.ca/v-apartments-condos/ottawa/1-bedroom-and-a-den-for-august-1/1505844009,7/17/2020 0:09
WilliamsCourtDG.Kijiji.Killam@aptleasing.info,1 BEDROOM AND A DEN AUGUST 1!,"  Spacious and modern 1 bedroom and a den unit for $1,820 for August 1!  Utilities included: Heat and Water Utilities not included: Hydro and parking Included-Full Access to our CLUBHOUSE!!! Gym, Pool, yoga studio and more!  Conveniently located in the heart of Kanata, come visit our newly built Suites that feature big open concept kitchen and living room. The kitchen is equipped with natural wood cabinetry, 4 stainless steel appliances and beautiful granite countertops with undermount sink, also enjoy the luxury of  in-suite laundry.   Enjoy all of the free amenities and luxurious lifestyle when living at William's Court.  DONT MISS OUT!  Email WilliamsCourtDG.Kijiji.Killam@aptleasing.info  To seemore available units go to www.williamscourt.com unit availability!    SET UP A VIEWING TODAY!    ",https://www.kijiji.ca/v-apartments-condos/ottawa/1-bedroom-and-a-den-august-1/1505843909,7/17/2020 0:09
emailWilliamsCourtDG.Kijiji.Killam@aptleasing.info,LUXURY 1 BEDROOM AUGUST 1!," Luxurious 1 bedroom with high 9ft ceilings, corner unit facing the courtyard with stainless steel appliances, insuite laundry and high end finshings. Enjoy exclusive access to our 18,000 square-foot Clubhouse housing our full size staffed gym and salt water pool. Your apartment will include water and heating while hydro and parking are the only additional costs to rent! Move in August 1!    Book a tour by email or phone!  (833) 844-2517 or emailWilliamsCourtDG.Kijiji.Killam@aptleasing.info   TOUR RESTRICTIONS MAY APPLY DUE TO COVID  ",https://www.kijiji.ca/v-apartments-condos/ottawa/luxury-1-bedroom-august-1/1505843989,7/17/2020 0:09
orWilliamsCourtDG.Kijiji.Killam@aptleasing.info,1 BEDROOM AND A STUDY AVAILABLE SEPTEMBER 1!,"  This stunning open concept spacious 1 bedroom and a study is available for September 1 with 700 square feet of living space! Features stainless steel appliances, and in-suite laundry, full access to our Clubhouse and more. Only $1,800 plus hydro.  * Brand new modern finishings, building constructed in 2015.  Email or Call us today to book an appointment to view (833) 844-2517 orWilliamsCourtDG.Kijiji.Killam@aptleasing.info   TOUR RESTRICTIONS MAY APPLY   ",https://www.kijiji.ca/v-apartments-condos/ottawa/1-bedroom-and-a-study-available-september-1/1505843912,7/17/2020 0:09
info@groupedlm.ca,"Formidable Condo NEUF ! 1 Chambre, 3 1/2, Gatineau, cheval blanc","  Soyez les premiers à habiter ces constructions neuves   Disponible dès le 1er Septembre 2020   Magnifique logement de style condo à louer situé dansun quartier résidentiel très tranquille avec plusieurs services à proximité: épiceries, restaurants, banques, pharmacie et plus encore.   Logement neuf d'1 chambres au semi sous-sol incluant :   Prise laveuse/Sécheusse  Échangeur d'air  Plancher de céramique  Air Climatisé  Lave-Vaisselle  1 Stationnement inclus (possibilité d'un 2e)    Logement non-fumeurs    Chien non accepté sous aucune condition     À partir de 725$/mois pour le 3 1/2 au semi sous-sol/650 p2      Pas chauffé, ni éclairé  Enquête de crédit demandé  Bail minimum d'un an    30 Rue du Campagnard, Gatineau, QC          ** Possibilité de location avec électroménagers**       Groupe DLM info@groupedlm.ca   ----------------------------------------------------------------------------------------------------      Be the first to live in these new constructions   Available for September 1st 2020   Beautiful condo-style condo for rent in a new area of Gatineau.condo for rent located in a very quiet residential area close to all services such as grocery stores, restaurants, banks, pharmacy and more.   One bedroom apartment on available included :   Concrete between floors  Air exchanger  Washer / dryer hook-ups  Diswasher  A/C  1 Parking included (possibility of a 2nd)      Starting from $ 725/ month for the 3 1/2 of 650 p2   Non-smoking accommodation Dog not accepted under any condition  Not heated or lit Credit inquiry requested Minimum lease of one year      30 Rue du Campagnard, Gatineau, QC     * Possibility of renting with appliances *.            Groupe DLM  info@groupedlm        ",https://www.kijiji.ca/v-apartments-condos/gatineau/formidable-condo-neuf-1-chambre-3-1-2-gatineau-cheval-blanc/1512491896,7/17/2020 0:09
WilliamsCourtDG.Kijiji.Killam@aptleasing.info,SPACIOUS 1 BEDROOM AND A DEN FOR JULY 15! FIRST MONTHS FREE,"  1 bedroom plus a den with 1 bath, available July 15!   Included 4 stainless steel appliances in your beautifully upgraded maple wood cabinetry kitchen  Luxury of in-suite washer and dryer (Included)  Open concept layout includes engineered hardwood floors throughout living and dining room, ceramic countertops in kitchen and bath, and plush carpet in your large bedroom  Access to our roof topterrace to enjoy the beautiful views  9 ceilings that offer a spacious and open-concept feel throughout your home  Included central heating/cooling  Well-lit and heated underground secure parking additional  Elegant lobby and luxurious public corridors     Email WilliamsCourtDG.Kijiji.Killam@aptleasing.info     Make Kanata Lakes your home!  To see more available units go to www.williamscourt.com under unit availability!   TOUR RESTRICTIONS MAY APPLY   ",https://www.kijiji.ca/v-apartments-condos/ottawa/spacious-1-bedroom-and-a-den-for-july-15-first-months-free/1505843874,7/17/2020 0:09
librah08@gmail.com,Beauty and Practicality,"  Entirely renovated, this immaculate and spacious home could be yours! The basement two bedroom apartment boasts a brand new kitchen, updated 3 piece bathroom, lots of closet/storage space, and new floors all throughout. Naturally cool in the summer and very warm in the winter!:) Available for rent immediately. Contact the owner directly at (416) 705-1022 or at librah08@gmail.com  ",https://www.kijiji.ca/v-apartments-condos/hamilton/beauty-and-practicality/1511056839,7/17/2020 0:11
sam_ayoub@hotmail.com,Yonge and Eglinton 1 bedroom Condo,"  Fantastic Bright And Modern ***1 Bedroom Condo On the 28th Floor With Unobstructed Views*** as of September 1. Open Concept Layout In The Heart Of The ***Vibrant Neighbourhood Of Yonge &amp; Eglinton***. Locker Included. Brilliant Layout Showcasing A Modern Kitchen, Ensuite Laundry, Floor To Ceiling Windows, Full Morning Sun and Daylong Light. Large East Facing Balcony With Magnificent Views Of Toronto.  Few steps To Yonge and Eglinton Subway, Loblaws, LCBO, Starbucks, Restaurants, Bars, and Boutique Shops. 24 Hour Concierge. Gym, Party Room, Ttc Walk Score 94. Integrated Appliances and Stackable Washer + Dryer.  Lb For Easy Showing. Pls Incl Photo Id, Rental Appl, Detailed Credit Report, Emp Letter and Pay stubs, Personal Ref., Attach Sch A W/Offer. 24 Hrs Irrev. Tenant Insurance Prior To Commencement Date, 10 Post Dated Chq, Tnt Pays Hydro, $200 Refundable Key Deposit
Email Offers To sam_ayoub@hotmail.com  ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-and-eglinton-1-bedroom-condo/1511352213,7/17/2020 0:12
rent@wpsq.ca,"**1 MONTH FREE** Large Renovated 1, 2 & 3BR Units For  Rent","  Just a stones throw from downtown Toronto, U of T, George Brown, Ryerson, TTC, The Shops on Bloor and Rose Public School, Wellesley Parliament Square represents the #1 factor in choosing the ideal place to live - LOCATION LOCATION LOCATION!
Our large and bright apartments boast new kitchens with granite countertops, renovated bathrooms, balconies, refinished parquet flooring, ample closet space and large windows to show-off the breathtaking views of the entire city. From our spacious bachelor apartments to our large 3 bedroom units, we have the perfect apartment for every type of applicant.
Our community made up of students, families and professionals give us reason to pride ourselves in the multiculturalism that our property is known for.
Wellesley Parliament Square offers a wonderful setting for people of all ages.
Our on-site staff and security offer our residents peace of mind 24 hours a day. The laundry facilities, convenience store, pharmacy, hair salon and on-site Food Basic's offer our tenants much ease of life and a wonderful place to live.
Studio 1 BR -$1,399.00
Junior 1 BR - $1,600.00
Large 1 BR - $1,750.00
2 BR - $1,999.00
3 BR - $2,450.00
**One month free on select units
For a private viewing please call 416-925-0000 or email rent@wpsq.ca  ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-month-free-large-renovated-1-2-3br-units-for-rent/1505499808,7/17/2020 0:12
